latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
29.81872,75.8725,343.26,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.02,5.94,D,0
29.81936,75.26431,339.82,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.69,3.4,D,0
29.82105,75.66393,345.41,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,307.37,11.16,D,0
29.82231,75.78629,335.69,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.4,2.27,D,0
29.82285,75.2637,331.18,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,300.23,3.4,D,0
29.82286,75.93407,336.19,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.28,6.18,D,0
29.82287,75.1822,331.98,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,300.85,3.1,D,0
29.8232,75.46046,335.45,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,304.44,3.95,D,0
29.82345,75.18661,332.96,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.04,3.1,D,0
29.82378,75.46498,336.72,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,303.54,4.37,D,0
29.82484,77.0469,330.23,0.51,0.41,2023-11-05,815,N,VIIRS,n,2,303.26,2.31,D,0
29.82751,75.24474,342.28,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,304.47,4.67,D,0
29.82937,75.70011,333.35,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,303.01,3.75,D,0
29.82962,75.48246,340.66,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,308.9,21.16,D,0
29.82997,75.70472,336.61,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,303.55,6.88,D,0
29.8305,75.65298,330.79,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,303.24,1.91,D,0
29.8314,75.4683,340.02,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,305.97,6.77,D,0
29.83301,75.78451,334.19,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.61,3.04,D,0
29.83331,75.15334,335,0.43,0.38,2023-11-05,815,N,VIIRS,l,2,305.18,3.46,D,0
29.83363,75.84618,337.98,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.3,3.46,D,0
29.83418,75.76537,331.88,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,301.72,5.01,D,0
29.83434,75.46318,334.74,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,304.43,6.77,D,0
29.83445,75.13514,337.29,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,304.29,5.57,D,0
29.83478,75.77,334.07,0.45,0.39,2023-11-05,815,N,VIIRS,l,2,304.44,4.88,D,0
29.83483,75.85552,331.34,0.45,0.39,2023-11-05,815,N,VIIRS,l,2,301.81,1.34,D,0
29.83492,75.4677,335.13,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,302.89,6.77,D,0
29.83508,75.66788,332.95,0.44,0.39,2023-11-05,815,N,VIIRS,l,2,303.14,6.76,D,0
29.83584,75.66615,339.56,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,307.56,16.09,D,0
29.83819,75.65638,336.26,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,302.8,2.14,D,0
29.83834,75.76941,333.97,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.43,4.88,D,0
29.83845,75.46709,335.53,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,304.2,3.38,D,0
29.83863,75.66728,335.63,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,302.96,6.76,D,0
29.83871,75.63913,330.23,0.44,0.39,2023-11-05,815,N,VIIRS,l,2,303.25,3.07,D,0
29.83907,75.11636,332.19,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,303.65,2.15,D,0
29.84078,76.04703,338.43,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,303.01,8.41,D,0
29.84255,75.11576,347,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,304.21,8.72,D,0
29.84316,75.83507,330.49,0.45,0.39,2023-11-05,815,N,VIIRS,l,2,305.37,2.9,D,0
29.84318,75.86368,339.81,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,306.68,10.46,D,0
29.8445,75.68509,337.38,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,303.94,3.79,D,0
29.84494,75.8205,344.28,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,307.04,13.65,D,0
29.84707,75.59095,343.83,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,304.78,3.58,D,0
29.84848,75.74571,338.57,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.26,2.44,D,0
29.84898,75.16416,335.44,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,303.82,2.96,D,0
29.84963,76.23665,341.16,0.47,0.4,2023-11-05,815,N,VIIRS,n,2,307.02,6.63,D,0
29.8502,75.74851,332.92,0.45,0.39,2023-11-05,815,N,VIIRS,l,2,304.97,1.76,D,0
29.85098,75.92464,334.72,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.33,3.48,D,0
29.85236,75.60406,330.15,0.44,0.38,2023-11-05,815,N,VIIRS,l,2,301.24,8.66,D,0
29.85263,76.26092,340.07,0.47,0.4,2023-11-05,815,N,VIIRS,n,2,308.75,7.31,D,0
29.85272,75.85255,336.42,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.96,5.44,D,0
29.85316,75.38634,334.06,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.77,4.86,D,0
29.85337,75.91464,334.71,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.46,2.7,D,0
29.85464,75.65051,337.74,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,303.52,4.38,D,0
29.85628,76.26033,339.35,0.47,0.4,2023-11-05,815,N,VIIRS,n,2,305.45,7.31,D,0
29.85776,75.53328,336.64,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,304.16,5.89,D,0
29.85817,75.92345,339.97,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,307.25,23.09,D,0
29.85879,75.95702,333.9,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.13,3.22,D,0
29.85909,75.77235,337.33,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,305.77,7.25,D,0
29.85967,75.77699,336.24,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.6,5.46,D,0
29.86033,75.75319,334.95,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.6,2.95,D,0
29.86182,76.00964,332.01,0.46,0.39,2023-11-05,815,N,VIIRS,l,2,302.35,6.31,D,0
29.86242,76.01437,347.44,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,305.48,10.45,D,0
29.86266,75.77174,345.32,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,305.42,7.48,D,0
29.86294,75.63036,343.92,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,308.03,9.92,D,0
29.86356,75.93698,337.66,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.85,3.74,D,0
29.86477,75.58796,334.48,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,303.41,2.32,D,0
29.86598,75.29269,334.31,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.37,3.36,D,0
29.86645,75.65791,344.75,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,311.59,33.93,D,0
29.86661,75.9895,336.68,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,304.11,7.72,D,0
29.86698,76.65823,330.34,0.49,0.4,2023-11-05,815,N,VIIRS,n,2,302.81,1.98,D,0
29.86779,75.97,333.18,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,301.92,3.96,D,0
29.8684,75.97473,342.73,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,302,9,D,0
29.86954,75.51272,344.32,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,303.64,5.47,D,0
29.87049,75.71842,333.91,0.45,0.39,2023-11-05,815,N,VIIRS,l,2,304.96,5.06,D,0
29.87073,75.43854,348.11,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,304.68,7.71,D,0
29.87108,75.72305,333.79,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.82,5.06,D,0
29.87131,75.44305,335.64,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,303.62,7.71,D,0
29.87187,75.5588,338.08,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,305.44,8.64,D,0
29.872,75.97414,346.72,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,303.52,9,D,0
29.87305,75.53998,341.32,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,306.22,13.32,D,0
29.87741,75.98773,334.39,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,302.26,3.96,D,0
29.87775,75.57644,334.61,0.44,0.38,2023-11-05,815,N,VIIRS,l,2,305.56,4.59,D,0
29.87875,75.9894,345.38,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,302.13,5.29,D,0
29.87893,75.93144,335.95,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.34,3.47,D,0
29.8793,76.06016,336.29,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,303.72,3.57,D,0
29.87942,75.9651,346.52,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,303.17,7.3,D,0
29.87959,75.9073,333.57,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.33,3.71,D,0
29.88017,75.91201,334.01,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.7,3.71,D,0
29.88078,74.96762,332.13,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,303.18,2.33,D,0
29.88113,75.74499,340.95,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.96,3.36,D,0
29.88121,75.68835,351.03,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,310.24,44.63,D,0
29.88136,74.97198,330.62,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,301.29,2.33,D,0
29.88185,75.95504,338.49,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,302.28,6.17,D,0
29.88188,75.46896,330.04,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,301.72,1.61,D,0
29.88244,75.41811,343.18,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,304,7.69,D,0
29.88247,75.4735,333.02,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,301.4,2.72,D,0
29.88248,75.55699,337.31,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,303.47,3.51,D,0
29.88252,75.93085,338.37,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.05,4.16,D,0
29.88267,75.87324,336.18,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.95,6.19,D,0
29.88279,75.81592,333.33,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.2,1.6,D,0
29.88423,75.5987,333.7,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,302.68,5.38,D,0
29.88469,75.74438,330.12,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,301.4,3.36,D,0
29.88594,75.69697,333.05,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,302.12,1.08,D,0
29.88601,75.5564,338.45,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,302.86,5.16,D,0
29.88714,75.67793,334.06,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,303.47,3.66,D,0
29.88826,75.74379,337.45,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.14,3.4,D,0
29.88853,75.92023,344.64,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,305.91,11.67,D,0
29.88884,75.74842,334.02,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.1,3.4,D,0
29.88888,76.01192,332.4,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,303.03,1.43,D,0
29.88912,75.92494,331.52,0.45,0.39,2023-11-05,815,N,VIIRS,l,2,303.64,3.72,D,0
29.88918,75.89612,338.07,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.32,7.73,D,0
29.88935,75.81007,338.36,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.35,4.24,D,0
29.88983,75.87205,337.9,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.94,10.34,D,0
29.88994,75.81473,334.9,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.36,4.24,D,0
29.89101,75.88143,331.16,0.45,0.39,2023-11-05,815,N,VIIRS,l,2,301.91,5.88,D,0
29.89146,75.94381,335.89,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.81,4.02,D,0
29.89182,75.74319,332.15,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.77,3.4,D,0
29.8924,75.74783,333.25,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.96,3.4,D,0
29.89292,75.80946,342.37,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.75,4.24,D,0
29.89303,75.72409,339.78,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.9,12.25,D,0
29.89358,75.75711,330.86,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,301.21,2.26,D,0
29.8942,75.453,340.66,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,302.02,4.31,D,0
29.89528,75.82813,333.48,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.03,5.82,D,0
29.89656,75.75187,342.83,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,307.32,10.24,D,0
29.89715,75.75652,334.06,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.61,10.24,D,0
29.89717,75.72812,346.93,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,310.07,12.25,D,0
29.89727,75.28458,340.05,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.23,3.19,D,0
29.89746,75.2873,333.44,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.55,2.91,D,0
29.89781,75.59174,340.84,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,304.99,6.61,D,0
29.89833,75.7658,346.39,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.98,10.67,D,0
29.89837,75.70903,333.73,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.42,3.45,D,0
29.89851,75.23885,332.75,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.03,2.86,D,0
29.89944,75.83221,336.97,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.45,4.69,D,0
29.90095,75.99056,336.56,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,304.56,3.98,D,0
29.90125,75.81761,343,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,305.14,9.25,D,0
29.90166,75.93731,347.65,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,306.71,7.24,D,0
29.9019,75.76521,333.84,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,306.34,10.67,D,0
29.90249,75.76985,333.46,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,301.93,10.76,D,0
29.9029,75.38245,331.67,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.38,3.7,D,0
29.90372,75.66576,344.97,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,307.4,16.55,D,0
29.90455,75.98997,335.07,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,303.55,12.2,D,0
29.90499,75.15168,334.36,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.42,3.64,D,0
29.90532,75.42805,334.58,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,301.03,2.93,D,0
29.90548,75.59512,337.5,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,301.71,3.55,D,0
29.90651,75.43707,333.14,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,300.71,2.31,D,0
29.90716,75.8644,343.06,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,307.07,11.08,D,0
29.90727,76.10144,333.42,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,302.8,3.27,D,0
29.90775,75.86909,334.23,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,301.63,11.08,D,0
29.90846,75.70263,338.8,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.7,3.36,D,0
29.91003,75.94557,333.23,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,301.3,14.29,D,0
29.91021,75.60368,330.67,0.44,0.38,2023-11-05,815,N,VIIRS,l,2,301.42,2.93,D,0
29.91379,75.71589,331.75,0.45,0.39,2023-11-05,815,N,VIIRS,l,2,303.82,4.11,D,0
29.91526,75.34091,333.9,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,300.44,3.26,D,0
29.91595,75.99293,351.66,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,308.18,17.39,D,0
29.91611,75.59333,349.67,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,304.27,10.9,D,0
29.91617,75.7344,346.04,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.53,14.53,D,0
29.9166,75.13163,333.87,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.67,3.34,D,0
29.91814,76.09966,336.6,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,305.52,9.04,D,0
29.91854,75.72455,333.78,0.45,0.39,2023-11-05,815,N,VIIRS,l,2,304.49,2.63,D,0
29.91877,75.34031,335.41,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.34,3.26,D,0
29.91905,75.58816,334.72,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,303.13,2.96,D,0
29.91968,75.62082,332.37,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,300.91,2.76,D,0
29.91972,75.67719,333.81,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,303.69,1.6,D,0
29.91983,75.40444,334.99,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,303.24,4.61,D,0
29.91991,76.11407,333,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,302.88,4.6,D,0
29.92027,75.62542,333.51,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,302.78,4.03,D,0
29.92087,75.88608,341.83,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.6,6.27,D,0
29.92092,75.77153,336.5,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,305,9.17,D,0
29.92141,75.57842,330.58,0.44,0.38,2023-11-05,815,N,VIIRS,l,2,302.14,6.04,D,0
29.922,75.95324,331.83,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,301.23,1.82,D,0
29.92203,75.61105,334.14,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,301.88,2.54,D,0
29.92203,75.92432,331.05,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,300.31,1.9,D,0
29.9233,75.4315,339.4,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,303.43,3.3,D,0
29.92355,75.21185,344.25,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,304.34,6.76,D,0
29.92442,75.62941,337.87,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,303.66,4.16,D,0
29.92566,76.40639,333.89,0.48,0.4,2023-11-05,815,N,VIIRS,l,2,305.65,4.52,D,0
29.92624,75.89957,343.45,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,305.35,11,D,0
29.92625,75.69965,338.27,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,307.32,13.78,D,0
29.927,76.40894,346.91,0.48,0.4,2023-11-05,815,N,VIIRS,n,2,306.86,7.84,D,0
29.92786,76.059,334.01,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,302.88,3.92,D,0
29.92796,75.62881,336.58,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,302.45,4.16,D,0
29.92803,75.9137,335.78,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.03,3.59,D,0
29.92848,75.57723,348.33,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,304.75,13.38,D,0
29.92871,75.33403,334.51,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.81,3.43,D,0
29.92912,75.60986,332.82,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,302.05,2.25,D,0
29.92916,75.638,333.56,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,302.23,4.62,D,0
29.92937,75.1746,338.07,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.91,4.08,D,0
29.93048,75.31998,345.98,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,308.56,26.16,D,0
29.93126,76.17612,333.4,0.47,0.39,2023-11-05,815,N,VIIRS,n,2,301.97,3.51,D,0
29.93133,75.52282,335.6,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,303.19,2.67,D,0
29.93215,76.0048,334.61,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,302.86,3.32,D,0
29.93326,75.61385,330.86,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,301.93,2.49,D,0
29.93399,75.73144,346.13,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,305.37,8.19,D,0
29.93456,75.32386,330.69,0.43,0.38,2023-11-05,815,N,VIIRS,l,2,304.17,2.8,D,0
29.93463,75.85027,330.4,0.45,0.39,2023-11-05,815,N,VIIRS,l,2,303.7,3.24,D,0
29.93509,75.38342,347.28,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,304.17,8.35,D,0
29.93581,75.83095,336.97,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.34,3.43,D,0
29.93594,76.24461,345.82,0.47,0.4,2023-11-05,815,N,VIIRS,n,2,308.06,5.58,D,0
29.93641,75.86433,333.4,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,301.19,4.06,D,0
29.93692,75.2869,332.41,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.35,6.88,D,0
29.93695,75.72621,347.11,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.94,9.68,D,0
29.93723,75.51252,340.43,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,303.15,3.74,D,0
29.93755,75.73084,347.32,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.86,9.68,D,0
29.93865,75.32774,346.72,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,303.95,7.76,D,0
29.93908,75.00652,346.7,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,304.19,9.6,D,0
29.93955,75.53074,340.12,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,302.86,8.16,D,0
29.94039,75.15007,333.01,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.13,2.48,D,0
29.94056,75.78252,341.12,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.66,4.93,D,0
29.94206,75.43756,332.92,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,301.77,4.54,D,0
29.94239,75.85377,331.52,0.45,0.39,2023-11-05,815,N,VIIRS,l,2,302.53,3.63,D,0
29.94259,75.03275,331.7,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,302.46,5.71,D,0
29.94264,75.44209,332.72,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,301.57,4.54,D,0
29.94309,75.53014,344.58,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,302.47,8.16,D,0
29.94317,75.03713,332.73,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,300.84,5.26,D,0
29.94359,75.86314,337.72,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.7,7.81,D,0
29.94362,74.9611,332.7,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,302.92,1.91,D,0
29.94413,75.78193,346.34,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.38,11.92,D,0
29.94416,76.01254,333.96,0.46,0.39,2023-11-05,815,N,VIIRS,l,2,305.43,7.35,D,0
29.94477,75.8438,337.92,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,305.27,11.43,D,0
29.94596,76.02682,336.39,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,303.08,5.26,D,0
29.94651,76.09014,336.95,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,306.46,4.89,D,0
29.94657,75.55753,332.77,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,302.65,7.73,D,0
29.94681,75.36304,332.15,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,300.75,1.67,D,0
29.94739,75.70772,333.56,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.1,5.79,D,0
29.94768,75.75284,334.07,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.83,4.96,D,0
29.94768,76.12917,335.12,0.46,0.39,2023-11-05,815,N,VIIRS,l,2,306.71,3.87,D,0
29.94773,75.56667,336.88,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,302.1,3.02,D,0
29.94837,75.87193,330.3,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.07,1.92,D,0
29.9488,75.70533,336.5,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.62,4.74,D,0
29.95,75.6131,342.66,0.44,0.39,2023-11-05,815,N,VIIRS,n,2,303.6,28.41,D,0
29.9501,75.79997,346.82,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,301.55,5.34,D,0
29.95013,76.08955,340.13,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,303.87,4.89,D,0
29.95016,75.52895,333.44,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,302,4.35,D,0
29.95017,76.03099,337.25,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,301.57,6.75,D,0
29.9513,76.12857,336.24,0.46,0.39,2023-11-05,815,N,VIIRS,l,2,306.84,9.41,D,0
29.95133,75.83794,350.69,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,307.25,19.24,D,0
29.95201,75.45899,330.58,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,301.09,2.95,D,0
29.95296,75.70936,338.17,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.96,4.74,D,0
29.95377,75.75877,341.29,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.76,5.34,D,0
29.95435,75.76344,334.37,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.76,6.23,D,0
29.95441,75.39393,334.89,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.49,5.12,D,0
29.95451,75.70653,339.49,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.3,2.52,D,0
29.95485,75.78016,333.72,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,301.04,2.45,D,0
29.95491,75.83734,349.98,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,306.1,19.24,D,0
29.95509,75.71116,330.25,0.45,0.39,2023-11-05,815,N,VIIRS,l,2,303.64,2.52,D,0
29.95554,75.4584,337.6,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,301.15,2.95,D,0
29.95601,75.76095,339.72,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,304.97,8.97,D,0
29.95605,75.78947,343.13,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,303.55,6.66,D,0
29.95676,75.35674,338.17,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,303.09,5.4,D,0
29.95679,75.99591,342.52,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,302.02,5.22,D,0
29.95735,76.11776,335.13,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,303.29,3.92,D,0
29.95758,75.01224,334.53,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,302.27,3.34,D,0
29.95783,75.79139,335.4,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.24,2.84,D,0
29.95842,75.77956,330.25,0.45,0.39,2023-11-05,815,N,VIIRS,n,2,302.35,1.62,D,0
29.96159,76.09257,336.36,0.46,0.39,2023-11-05,815,N,VIIRS,n,2,305.91,7.25,D,0
